stimulus,Task1,Task2_single,Task2_mix,Intensity,Pleasantness,Green,Cucumber,Herbal,Mint,Woody,Pine,Floral,Powdery,Fruity,Citrus,Tropical,Berry,Peach,Sweet,Caramellic,Vanilla,BrownSpice,Smoky,Burnt,Roasted,Grainy,Meaty,Nutty,Fatty,Coconut,Waxy,Dairy,Buttery,Cheesy,Sour,Fermented,Sulfurous,Garlic.Onion,Earthy,Mushroom,Musty,Ammonia,Fishy,Fecal,Rotten.Decay,Rubber,Phenolic,Animal,Medicinal,Cooling,Sharp,Chlorine,Alcoholic,Plastic,Ozone,Metallic,rata,intensity_pleasantness,rata_intensity_pleasantness
AC445,0,0,1,0.5425,0.4992857143,0.057142857199999994,0.0,0.0928571428,0.0,0.0428571428,0.0,0.0357142858,0.014285714199999999,0.0357142858,0.0,0.0,0.0,0.0,0.0642857142,0.0857142858,0.028571428599999997,0.0357142858,0.028571428599999997,0.057142857199999994,0.22857142860000002,0.25714285719999996,0.0428571428,0.0928571428,0.0357142858,0.0,0.0214285714,0.0714285714,0.0214285714,0.0642857142,0.0214285714,0.0357142858,0.0357142858,0.0428571428,0.0357142858,0.0214285714,0.05,0.0,0.0,0.0071428572,0.0357142858,0.0,0.0,0.0357142858,0.0357142858,0.0,0.0071428572,0.0,0.0,0.014285714199999999,0.014285714199999999,0.0,"[0.057142857199999994, 0.0, 0.0928571428, 0.0, 0.0428571428, 0.0, 0.0357142858, 0.014285714199999999, 0.0357142858, 0.0, 0.0, 0.0, 0.0, 0.0642857142, 0.0857142858, 0.028571428599999997, 0.0357142858, 0.028571428599999997, 0.057142857199999994, 0.22857142860000002, 0.25714285719999996, 0.0428571428, 0.0928571428, 0.0357142858, 0.0, 0.0214285714, 0.0714285714, 0.0214285714, 0.0642857142, 0.0214285714, 0.0357142858, 0.0357142858, 0.0428571428, 0.0357142858, 0.0214285714, 0.05, 0.0, 0.0, 0.0071428572, 0.0357142858, 0.0, 0.0, 0.0357142858, 0.0357142858, 0.0, 0.0071428572, 0.0, 0.0, 0.014285714199999999, 0.014285714199999999, 0.0]","[0.5425, 0.4992857143]","[0.5425, 0.4992857143, 0.057142857199999994, 0.0, 0.0928571428, 0.0, 0.0428571428, 0.0, 0.0357142858, 0.014285714199999999, 0.0357142858, 0.0, 0.0, 0.0, 0.0, 0.0642857142, 0.0857142858, 0.028571428599999997, 0.0357142858, 0.028571428599999997, 0.057142857199999994, 0.22857142860000002, 0.25714285719999996, 0.0428571428, 0.0928571428, 0.0357142858, 0.0, 0.0214285714, 0.0714285714, 0.0214285714, 0.0642857142, 0.0214285714, 0.0357142858, 0.0357142858, 0.0428571428, 0.0357142858, 0.0214285714, 0.05, 0.0, 0.0, 0.0071428572, 0.0357142858, 0.0, 0.0, 0.0357142858, 0.0357142858, 0.0, 0.0071428572, 0.0, 0.0, 0.014285714199999999, 0.014285714199999999, 0.0]"
AC459,0,0,1,0.5859259259,0.462962963,0.3851851852,0.1037037038,0.1703703704,0.0,0.0222222222,0.06666666660000001,0.0222222222,0.0,0.014814814800000001,0.029629629600000002,0.0,0.0,0.0,0.037037037,0.014814814800000001,0.014814814800000001,0.074074074,0.0518518518,0.0222222222,0.0888888888,0.037037037,0.0518518518,0.0,0.06666666660000001,0.0,0.0,0.0,0.0,0.0222222222,0.0518518518,0.162962963,0.074074074,0.014814814800000001,0.0444444444,0.0444444444,0.029629629600000002,0.0222222222,0.0,0.0,0.0222222222,0.0,0.0074074074000000005,0.0518518518,0.0,0.014814814800000001,0.0222222222,0.0444444444,0.014814814800000001,0.037037037,0.014814814800000001,0.0074074074000000005,"[0.3851851852, 0.1037037038, 0.1703703704, 0.0, 0.0222222222, 0.06666666660000001, 0.0222222222, 0.0, 0.014814814800000001, 0.029629629600000002, 0.0, 0.0, 0.0, 0.037037037, 0.014814814800000001, 0.014814814800000001, 0.074074074, 0.0518518518, 0.0222222222, 0.0888888888, 0.037037037, 0.0518518518, 0.0, 0.06666666660000001, 0.0, 0.0, 0.0, 0.0, 0.0222222222, 0.0518518518, 0.162962963, 0.074074074, 0.014814814800000001, 0.0444444444, 0.0444444444, 0.029629629600000002, 0.0222222222, 0.0, 0.0, 0.0222222222, 0.0, 0.0074074074000000005, 0.0518518518, 0.0, 0.014814814800000001, 0.0222222222, 0.0444444444, 0.014814814800000001, 0.037037037, 0.014814814800000001, 0.0074074074000000005]","[0.5859259259, 0.462962963]","[0.5859259259, 0.462962963, 0.3851851852, 0.1037037038, 0.1703703704, 0.0, 0.0222222222, 0.06666666660000001, 0.0222222222, 0.0, 0.014814814800000001, 0.029629629600000002, 0.0, 0.0, 0.0, 0.037037037, 0.014814814800000001, 0.014814814800000001, 0.074074074, 0.0518518518, 0.0222222222, 0.0888888888, 0.037037037, 0.0518518518, 0.0, 0.06666666660000001, 0.0, 0.0, 0.0, 0.0, 0.0222222222, 0.0518518518, 0.162962963, 0.074074074, 0.014814814800000001, 0.0444444444, 0.0444444444, 0.029629629600000002, 0.0222222222, 0.0, 0.0, 0.0222222222, 0.0, 0.0074074074000000005, 0.0518518518, 0.0, 0.014814814800000001, 0.0222222222, 0.0444444444, 0.014814814800000001, 0.037037037, 0.014814814800000001, 0.0074074074000000005]"
AC478,0,0,1,0.6492857143,0.5189285714,0.0642857142,0.0071428572,0.014285714199999999,0.0,0.0,0.0,0.0071428572,0.0,0.0071428572,0.05,0.0,0.0,0.0,0.0214285714,0.0714285714,0.0714285714,0.0,0.0071428572,0.028571428599999997,0.4,0.5,0.0428571428,0.25,0.0642857142,0.014285714199999999,0.0,0.0,0.0714285714,0.0214285714,0.0,0.0714285714,0.028571428599999997,0.028571428599999997,0.0,0.1785714286,0.0214285714,0.0357142858,0.0214285714,0.0,0.014285714199999999,0.0,0.0,0.014285714199999999,0.0,0.014285714199999999,0.05,0.0,0.05,0.0,0.0,0.0,"[0.0642857142, 0.0071428572, 0.014285714199999999, 0.0, 0.0, 0.0, 0.0071428572, 0.0, 0.0071428572, 0.05, 0.0, 0.0, 0.0, 0.0214285714, 0.0714285714, 0.0714285714, 0.0, 0.0071428572, 0.028571428599999997, 0.4, 0.5, 0.0428571428, 0.25, 0.0642857142, 0.014285714199999999, 0.0, 0.0, 0.0714285714, 0.0214285714, 0.0, 0.0714285714, 0.028571428599999997, 0.028571428599999997, 0.0, 0.1785714286, 0.0214285714, 0.0357142858, 0.0214285714, 0.0, 0.014285714199999999, 0.0, 0.0, 0.014285714199999999, 0.0, 0.014285714199999999, 0.05, 0.0, 0.05, 0.0, 0.0, 0.0]","[0.6492857143, 0.5189285714]","[0.6492857143, 0.5189285714, 0.0642857142, 0.0071428572, 0.014285714199999999, 0.0, 0.0, 0.0, 0.0071428572, 0.0, 0.0071428572, 0.05, 0.0, 0.0, 0.0, 0.0214285714, 0.0714285714, 0.0714285714, 0.0, 0.0071428572, 0.028571428599999997, 0.4, 0.5, 0.0428571428, 0.25, 0.0642857142, 0.014285714199999999, 0.0, 0.0, 0.0714285714, 0.0214285714, 0.0, 0.0714285714, 0.028571428599999997, 0.028571428599999997, 0.0, 0.1785714286, 0.0214285714, 0.0357142858, 0.0214285714, 0.0, 0.014285714199999999, 0.0, 0.0, 0.014285714199999999, 0.0, 0.014285714199999999, 0.05, 0.0, 0.05, 0.0, 0.0, 0.0]"
AC497,0,0,1,0.5403571429,0.5121428571,0.0785714286,0.0071428572,0.1714285714,0.1,0.1142857142,0.15,0.0928571428,0.0928571428,0.0,0.0,0.0,0.0,0.0214285714,0.057142857199999994,0.0,0.0071428572,0.014285714199999999,0.0,0.0,0.0071428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071428572,0.0,0.0,0.0,0.0214285714,0.0,0.0928571428,0.0214285714,0.0,0.0,0.0,0.0,0.028571428599999997,0.0,0.3428571428,0.1857142858,0.057142857199999994,0.057142857199999994,0.0,0.0214285714,0.0428571428,0.0357142858,"[0.0785714286, 0.0071428572, 0.1714285714, 0.1, 0.1142857142, 0.15, 0.0928571428, 0.0928571428, 0.0, 0.0, 0.0, 0.0, 0.0214285714, 0.057142857199999994, 0.0, 0.0071428572, 0.014285714199999999, 0.0, 0.0, 0.0071428572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0071428572, 0.0, 0.0, 0.0, 0.0214285714, 0.0, 0.0928571428, 0.0214285714, 0.0, 0.0, 0.0, 0.0, 0.028571428599999997, 0.0, 0.3428571428, 0.1857142858, 0.057142857199999994, 0.057142857199999994, 0.0, 0.0214285714, 0.0428571428, 0.0357142858]","[0.5403571429, 0.5121428571]","[0.5403571429, 0.5121428571, 0.0785714286, 0.0071428572, 0.1714285714, 0.1, 0.1142857142, 0.15, 0.0928571428, 0.0928571428, 0.0, 0.0, 0.0, 0.0, 0.0214285714, 0.057142857199999994, 0.0, 0.0071428572, 0.014285714199999999, 0.0, 0.0, 0.0071428572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0071428572, 0.0, 0.0, 0.0, 0.0214285714, 0.0, 0.0928571428, 0.0214285714, 0.0, 0.0, 0.0, 0.0, 0.028571428599999997, 0.0, 0.3428571428, 0.1857142858, 0.057142857199999994, 0.057142857199999994, 0.0, 0.0214285714, 0.0428571428, 0.0357142858]"
AC557,0,0,1,0.6214814815,0.3951851852,0.0074074074000000005,0.0,0.0,0.059259259200000004,0.0,0.0,0.0222222222,0.029629629600000002,0.1333333334,0.037037037,0.037037037,0.0444444444,0.0,0.1407407408,0.0,0.0,0.0,0.0,0.0222222222,0.029629629600000002,0.0222222222,0.014814814800000001,0.0222222222,0.0074074074000000005,0.029629629600000002,0.029629629600000002,0.0,0.014814814800000001,0.06666666660000001,0.1037037038,0.06666666660000001,0.029629629600000002,0.0,0.0074074074000000005,0.0,0.12592592600000002,0.11111111119999999,0.029629629600000002,0.074074074,0.09629629619999999,0.037037037,0.12592592600000002,0.1185185186,0.074074074,0.059259259200000004,0.029629629600000002,0.0,0.1555555556,0.029629629600000002,0.014814814800000001,0.0,"[0.0074074074000000005, 0.0, 0.0, 0.059259259200000004, 0.0, 0.0, 0.0222222222, 0.029629629600000002, 0.1333333334, 0.037037037, 0.037037037, 0.0444444444, 0.0, 0.1407407408, 0.0, 0.0, 0.0, 0.0, 0.0222222222, 0.029629629600000002, 0.0222222222, 0.014814814800000001, 0.0222222222, 0.0074074074000000005, 0.029629629600000002, 0.029629629600000002, 0.0, 0.014814814800000001, 0.06666666660000001, 0.1037037038, 0.06666666660000001, 0.029629629600000002, 0.0, 0.0074074074000000005, 0.0, 0.12592592600000002, 0.11111111119999999, 0.029629629600000002, 0.074074074, 0.09629629619999999, 0.037037037, 0.12592592600000002, 0.1185185186, 0.074074074, 0.059259259200000004, 0.029629629600000002, 0.0, 0.1555555556, 0.029629629600000002, 0.014814814800000001, 0.0]","[0.6214814815, 0.3951851852]","[0.6214814815, 0.3951851852, 0.0074074074000000005, 0.0, 0.0, 0.059259259200000004, 0.0, 0.0, 0.0222222222, 0.029629629600000002, 0.1333333334, 0.037037037, 0.037037037, 0.0444444444, 0.0, 0.1407407408, 0.0, 0.0, 0.0, 0.0, 0.0222222222, 0.029629629600000002, 0.0222222222, 0.014814814800000001, 0.0222222222, 0.0074074074000000005, 0.029629629600000002, 0.029629629600000002, 0.0, 0.014814814800000001, 0.06666666660000001, 0.1037037038, 0.06666666660000001, 0.029629629600000002, 0.0, 0.0074074074000000005, 0.0, 0.12592592600000002, 0.11111111119999999, 0.029629629600000002, 0.074074074, 0.09629629619999999, 0.037037037, 0.12592592600000002, 0.1185185186, 0.074074074, 0.059259259200000004, 0.029629629600000002, 0.0, 0.1555555556, 0.029629629600000002, 0.014814814800000001, 0.0]"
AC676,0,0,1,0.7021428571,0.47750000000000004,0.0,0.0,0.0357142858,0.014285714199999999,0.028571428599999997,0.0,0.014285714199999999,0.0428571428,0.0214285714,0.0,0.0,0.0,0.0,0.2214285714,0.10714285720000001,0.1214285714,0.1428571428,0.2714285714,0.2428571428,0.1214285714,0.0,0.0428571428,0.0071428572,0.0357142858,0.0071428572,0.0,0.0071428572,0.0,0.0,0.0,0.0,0.0357142858,0.0,0.0214285714,0.0,0.0857142858,0.057142857199999994,0.0,0.0,0.0071428572,0.0785714286,0.10714285720000001,0.028571428599999997,0.1714285714,0.0214285714,0.028571428599999997,0.0214285714,0.057142857199999994,0.028571428599999997,0.10714285720000001,0.0,"[0.0, 0.0, 0.0357142858, 0.014285714199999999, 0.028571428599999997, 0.0, 0.014285714199999999, 0.0428571428, 0.0214285714, 0.0, 0.0, 0.0, 0.0, 0.2214285714, 0.10714285720000001, 0.1214285714, 0.1428571428, 0.2714285714, 0.2428571428, 0.1214285714, 0.0, 0.0428571428, 0.0071428572, 0.0357142858, 0.0071428572, 0.0, 0.0071428572, 0.0, 0.0, 0.0, 0.0, 0.0357142858, 0.0, 0.0214285714, 0.0, 0.0857142858, 0.057142857199999994, 0.0, 0.0, 0.0071428572, 0.0785714286, 0.10714285720000001, 0.028571428599999997, 0.1714285714, 0.0214285714, 0.028571428599999997, 0.0214285714, 0.057142857199999994, 0.028571428599999997, 0.10714285720000001, 0.0]","[0.7021428571, 0.47750000000000004]","[0.7021428571, 0.47750000000000004, 0.0, 0.0, 0.0357142858, 0.014285714199999999, 0.028571428599999997, 0.0, 0.014285714199999999, 0.0428571428, 0.0214285714, 0.0, 0.0, 0.0, 0.0, 0.2214285714, 0.10714285720000001, 0.1214285714, 0.1428571428, 0.2714285714, 0.2428571428, 0.1214285714, 0.0, 0.0428571428, 0.0071428572, 0.0357142858, 0.0071428572, 0.0, 0.0071428572, 0.0, 0.0, 0.0, 0.0, 0.0357142858, 0.0, 0.0214285714, 0.0, 0.0857142858, 0.057142857199999994, 0.0, 0.0, 0.0071428572, 0.0785714286, 0.10714285720000001, 0.028571428599999997, 0.1714285714, 0.0214285714, 0.028571428599999997, 0.0214285714, 0.057142857199999994, 0.028571428599999997, 0.10714285720000001, 0.0]"
AC712,0,0,1,0.6217857143,0.5364285714,0.25,0.1214285714,0.3928571428,0.0214285714,0.05,0.0428571428,0.0428571428,0.0,0.014285714199999999,0.0,0.0,0.0,0.0,0.057142857199999994,0.0,0.0071428572,0.05,0.05,0.014285714199999999,0.0785714286,0.0214285714,0.0785714286,0.0,0.0,0.0,0.0,0.0071428572,0.0,0.0071428572,0.0214285714,0.1142857142,0.0928571428,0.0428571428,0.0857142858,0.0357142858,0.0,0.0,0.0,0.0,0.028571428599999997,0.0,0.0,0.0,0.0214285714,0.0,0.0785714286,0.0357142858,0.0,0.028571428599999997,0.0214285714,0.0071428572,"[0.25, 0.1214285714, 0.3928571428, 0.0214285714, 0.05, 0.0428571428, 0.0428571428, 0.0, 0.014285714199999999, 0.0, 0.0, 0.0, 0.0, 0.057142857199999994, 0.0, 0.0071428572, 0.05, 0.05, 0.014285714199999999, 0.0785714286, 0.0214285714, 0.0785714286, 0.0, 0.0, 0.0, 0.0, 0.0071428572, 0.0, 0.0071428572, 0.0214285714, 0.1142857142, 0.0928571428, 0.0428571428, 0.0857142858, 0.0357142858, 0.0, 0.0, 0.0, 0.0, 0.028571428599999997, 0.0, 0.0, 0.0, 0.0214285714, 0.0, 0.0785714286, 0.0357142858, 0.0, 0.028571428599999997, 0.0214285714, 0.0071428572]","[0.6217857143, 0.5364285714]","[0.6217857143, 0.5364285714, 0.25, 0.1214285714, 0.3928571428, 0.0214285714, 0.05, 0.0428571428, 0.0428571428, 0.0, 0.014285714199999999, 0.0, 0.0, 0.0, 0.0, 0.057142857199999994, 0.0, 0.0071428572, 0.05, 0.05, 0.014285714199999999, 0.0785714286, 0.0214285714, 0.0785714286, 0.0, 0.0, 0.0, 0.0, 0.0071428572, 0.0, 0.0071428572, 0.0214285714, 0.1142857142, 0.0928571428, 0.0428571428, 0.0857142858, 0.0357142858, 0.0, 0.0, 0.0, 0.0, 0.028571428599999997, 0.0, 0.0, 0.0, 0.0214285714, 0.0, 0.0785714286, 0.0357142858, 0.0, 0.028571428599999997, 0.0214285714, 0.0071428572]"
AC761,0,0,1,0.6225925926,0.507037037,0.0,0.029629629600000002,0.0,0.0074074074000000005,0.0,0.0,0.0,0.0,0.0,0.014814814800000001,0.0,0.0,0.0,0.0074074074000000005,0.0,0.0,0.0,0.074074074,0.1407407408,0.24444444440000002,0.1555555556,0.1185185186,0.037037037,0.037037037,0.0,0.0,0.0,0.029629629600000002,0.0444444444,0.06666666660000001,0.1333333334,0.0814814814,0.24444444440000002,0.11111111119999999,0.21481481480000003,0.059259259200000004,0.014814814800000001,0.037037037,0.0,0.06666666660000001,0.0,0.0,0.037037037,0.0,0.014814814800000001,0.0,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.029629629600000002, 0.0, 0.0074074074000000005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014814814800000001, 0.0, 0.0, 0.0, 0.0074074074000000005, 0.0, 0.0, 0.0, 0.074074074, 0.1407407408, 0.24444444440000002, 0.1555555556, 0.1185185186, 0.037037037, 0.037037037, 0.0, 0.0, 0.0, 0.029629629600000002, 0.0444444444, 0.06666666660000001, 0.1333333334, 0.0814814814, 0.24444444440000002, 0.11111111119999999, 0.21481481480000003, 0.059259259200000004, 0.014814814800000001, 0.037037037, 0.0, 0.06666666660000001, 0.0, 0.0, 0.037037037, 0.0, 0.014814814800000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6225925926, 0.507037037]","[0.6225925926, 0.507037037, 0.0, 0.029629629600000002, 0.0, 0.0074074074000000005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014814814800000001, 0.0, 0.0, 0.0, 0.0074074074000000005, 0.0, 0.0, 0.0, 0.074074074, 0.1407407408, 0.24444444440000002, 0.1555555556, 0.1185185186, 0.037037037, 0.037037037, 0.0, 0.0, 0.0, 0.029629629600000002, 0.0444444444, 0.06666666660000001, 0.1333333334, 0.0814814814, 0.24444444440000002, 0.11111111119999999, 0.21481481480000003, 0.059259259200000004, 0.014814814800000001, 0.037037037, 0.0, 0.06666666660000001, 0.0, 0.0, 0.037037037, 0.0, 0.014814814800000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
AC930,0,0,1,0.627037037,0.48333333329999995,0.037037037,0.0,0.0222222222,0.162962963,0.0222222222,0.029629629600000002,0.0518518518,0.0814814814,0.12592592600000002,0.0074074074000000005,0.0888888888,0.1555555556,0.0444444444,0.162962963,0.0,0.014814814800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444444444,0.1185185186,0.0888888888,0.0,0.0,0.0,0.0518518518,0.0518518518,0.0,0.029629629600000002,0.074074074,0.037037037,0.074074074,0.074074074,0.1037037038,0.17777777779999998,0.0444444444,0.0,0.1407407408,0.0814814814,0.014814814800000001,0.0222222222,"[0.037037037, 0.0, 0.0222222222, 0.162962963, 0.0222222222, 0.029629629600000002, 0.0518518518, 0.0814814814, 0.12592592600000002, 0.0074074074000000005, 0.0888888888, 0.1555555556, 0.0444444444, 0.162962963, 0.0, 0.014814814800000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0444444444, 0.1185185186, 0.0888888888, 0.0, 0.0, 0.0, 0.0518518518, 0.0518518518, 0.0, 0.029629629600000002, 0.074074074, 0.037037037, 0.074074074, 0.074074074, 0.1037037038, 0.17777777779999998, 0.0444444444, 0.0, 0.1407407408, 0.0814814814, 0.014814814800000001, 0.0222222222]","[0.627037037, 0.48333333329999995]","[0.627037037, 0.48333333329999995, 0.037037037, 0.0, 0.0222222222, 0.162962963, 0.0222222222, 0.029629629600000002, 0.0518518518, 0.0814814814, 0.12592592600000002, 0.0074074074000000005, 0.0888888888, 0.1555555556, 0.0444444444, 0.162962963, 0.0, 0.014814814800000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0444444444, 0.1185185186, 0.0888888888, 0.0, 0.0, 0.0, 0.0518518518, 0.0518518518, 0.0, 0.029629629600000002, 0.074074074, 0.037037037, 0.074074074, 0.074074074, 0.1037037038, 0.17777777779999998, 0.0444444444, 0.0, 0.1407407408, 0.0814814814, 0.014814814800000001, 0.0222222222]"
AC933,0,0,1,0.6553571429,0.4453571429,0.014285714199999999,0.0,0.1642857142,0.0785714286,0.0428571428,0.1571428572,0.0642857142,0.0214285714,0.0928571428,0.014285714199999999,0.0,0.0642857142,0.0,0.1,0.0,0.0,0.0,0.0,0.028571428599999997,0.0214285714,0.014285714199999999,0.0,0.0,0.0,0.0,0.0357142858,0.0,0.0,0.0,0.0071428572,0.0357142858,0.0,0.0,0.0214285714,0.0,0.15,0.0642857142,0.0,0.0,0.0,0.0,0.05,0.0,0.2642857142,0.22857142860000002,0.12857142859999998,0.0857142858,0.0785714286,0.0214285714,0.0428571428,0.0357142858,"[0.014285714199999999, 0.0, 0.1642857142, 0.0785714286, 0.0428571428, 0.1571428572, 0.0642857142, 0.0214285714, 0.0928571428, 0.014285714199999999, 0.0, 0.0642857142, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.028571428599999997, 0.0214285714, 0.014285714199999999, 0.0, 0.0, 0.0, 0.0, 0.0357142858, 0.0, 0.0, 0.0, 0.0071428572, 0.0357142858, 0.0, 0.0, 0.0214285714, 0.0, 0.15, 0.0642857142, 0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.2642857142, 0.22857142860000002, 0.12857142859999998, 0.0857142858, 0.0785714286, 0.0214285714, 0.0428571428, 0.0357142858]","[0.6553571429, 0.4453571429]","[0.6553571429, 0.4453571429, 0.014285714199999999, 0.0, 0.1642857142, 0.0785714286, 0.0428571428, 0.1571428572, 0.0642857142, 0.0214285714, 0.0928571428, 0.014285714199999999, 0.0, 0.0642857142, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.028571428599999997, 0.0214285714, 0.014285714199999999, 0.0, 0.0, 0.0, 0.0, 0.0357142858, 0.0, 0.0, 0.0, 0.0071428572, 0.0357142858, 0.0, 0.0, 0.0214285714, 0.0, 0.15, 0.0642857142, 0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.2642857142, 0.22857142860000002, 0.12857142859999998, 0.0857142858, 0.0785714286, 0.0214285714, 0.0428571428, 0.0357142858]"
AD011,0,0,1,0.6833333333,0.4193333333,0.12,0.0,0.04,0.0,0.0266666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0533333334,0.0533333334,0.0266666666,0.0533333334,0.06666666660000001,0.0533333334,0.0533333334,0.04,0.0,0.08,0.0533333334,0.12,0.04,0.08,0.2133333334,0.22666666659999998,0.1466666666,0.08,0.0933333334,0.0,0.22666666659999998,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.12, 0.0, 0.04, 0.0, 0.0266666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0533333334, 0.0533333334, 0.0266666666, 0.0533333334, 0.06666666660000001, 0.0533333334, 0.0533333334, 0.04, 0.0, 0.08, 0.0533333334, 0.12, 0.04, 0.08, 0.2133333334, 0.22666666659999998, 0.1466666666, 0.08, 0.0933333334, 0.0, 0.22666666659999998, 0.0, 0.08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6833333333, 0.4193333333]","[0.6833333333, 0.4193333333, 0.12, 0.0, 0.04, 0.0, 0.0266666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0533333334, 0.0533333334, 0.0266666666, 0.0533333334, 0.06666666660000001, 0.0533333334, 0.0533333334, 0.04, 0.0, 0.08, 0.0533333334, 0.12, 0.04, 0.08, 0.2133333334, 0.22666666659999998, 0.1466666666, 0.08, 0.0933333334, 0.0, 0.22666666659999998, 0.0, 0.08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
AD015,0,0,1,0.5764285713999999,0.5114285714,0.0,0.0,0.0428571428,0.028571428599999997,0.0428571428,0.0,0.0428571428,0.1142857142,0.1857142858,0.014285714199999999,0.0714285714,0.057142857199999994,0.028571428599999997,0.3285714286,0.028571428599999997,0.0857142858,0.057142857199999994,0.12857142859999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714199999999,0.028571428599999997,0.028571428599999997,0.028571428599999997,0.0,0.0,0.0,0.0,0.0,0.057142857199999994,0.028571428599999997,0.0,0.0,0.0,0.0,0.057142857199999994,0.0428571428,0.0,0.057142857199999994,0.0,0.0,0.057142857199999994,0.0,0.028571428599999997,0.0,"[0.0, 0.0, 0.0428571428, 0.028571428599999997, 0.0428571428, 0.0, 0.0428571428, 0.1142857142, 0.1857142858, 0.014285714199999999, 0.0714285714, 0.057142857199999994, 0.028571428599999997, 0.3285714286, 0.028571428599999997, 0.0857142858, 0.057142857199999994, 0.12857142859999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014285714199999999, 0.028571428599999997, 0.028571428599999997, 0.028571428599999997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.057142857199999994, 0.028571428599999997, 0.0, 0.0, 0.0, 0.0, 0.057142857199999994, 0.0428571428, 0.0, 0.057142857199999994, 0.0, 0.0, 0.057142857199999994, 0.0, 0.028571428599999997, 0.0]","[0.5764285713999999, 0.5114285714]","[0.5764285713999999, 0.5114285714, 0.0, 0.0, 0.0428571428, 0.028571428599999997, 0.0428571428, 0.0, 0.0428571428, 0.1142857142, 0.1857142858, 0.014285714199999999, 0.0714285714, 0.057142857199999994, 0.028571428599999997, 0.3285714286, 0.028571428599999997, 0.0857142858, 0.057142857199999994, 0.12857142859999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014285714199999999, 0.028571428599999997, 0.028571428599999997, 0.028571428599999997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.057142857199999994, 0.028571428599999997, 0.0, 0.0, 0.0, 0.0, 0.057142857199999994, 0.0428571428, 0.0, 0.057142857199999994, 0.0, 0.0, 0.057142857199999994, 0.0, 0.028571428599999997, 0.0]"
